,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
245,1.0,0.0,1.0,0.28205128205128205,1.0,0.3,0.717948717948718,0.7
246,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
247,0.875,0.0,0.9649122807017544,0.27631578947368424,0.875,0.36363636363636365,0.7236842105263158,0.6363636363636364
248,0.875,0.0,0.9649122807017544,0.2948717948717949,0.875,0.3333333333333333,0.7051282051282052,0.6666666666666666
249,1.0,0.0,1.0,0.1,1.0,0.23076923076923078,0.9,0.7692307692307693
250,0.8333333333333334,0.0,0.9636363636363636,0.018518518518518517,0.8333333333333334,0.0,0.9814814814814815,1.0
251,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
252,0.875,0.0,0.9649122807017544,0.2465753424657534,0.875,0.3,0.7534246575342466,0.7
253,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
254,0.9,0.0,0.9661016949152542,0.2962962962962963,0.9,0.3793103448275862,0.7037037037037037,0.6206896551724138
255,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
256,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
257,1.0,0.0,1.0,0.1206896551724138,1.0,0.0,0.8793103448275862,1.0
258,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
259,0.8571428571428571,0.0,0.9642857142857143,0.22857142857142856,0.8571428571428571,0.4,0.7714285714285715,0.6
260,1.0,0.0,1.0,0.019230769230769232,1.0,0.2,0.9807692307692307,0.8
261,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
262,0.7777777777777778,0.0,0.9310344827586207,0.15625,0.7777777777777778,0.125,0.84375,0.875
263,1.0,0.0,1.0,0.1016949152542373,1.0,0.2,0.8983050847457628,0.8
264,1.0,0.0,1.0,0.08771929824561403,1.0,0.0,0.9122807017543859,1.0
265,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
266,1.0,0.0,1.0,0.034482758620689655,1.0,0.125,0.9655172413793104,0.875
267,1.0,0.0,1.0,0.16923076923076924,1.0,0.23076923076923078,0.8307692307692308,0.7692307692307693
268,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
269,0.8333333333333334,0.0,0.9636363636363636,0.3026315789473684,0.8333333333333334,0.375,0.6973684210526315,0.625
270,1.0,0.0,1.0,0.23943661971830985,1.0,0.375,0.7605633802816901,0.625
271,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
272,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
273,1.0,0.0,1.0,0.14285714285714285,1.0,0.16666666666666666,0.8571428571428571,0.8333333333333334
274,0.8571428571428571,0.0,0.9642857142857143,0.23943661971830985,0.8571428571428571,0.5,0.7605633802816901,0.5
275,1.0,0.0,1.0,0.25,1.0,0.3333333333333333,0.75,0.6666666666666666
276,1.0,0.0,1.0,0.13114754098360656,1.0,0.0,0.8688524590163934,1.0
277,1.0,0.0,1.0,0.19047619047619047,1.0,0.0,0.8095238095238095,1.0
278,0.7142857142857143,0.0,0.9285714285714286,0.1746031746031746,0.7142857142857143,0.09090909090909091,0.8253968253968254,0.9090909090909091
