,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
295,1.0,0.0,0.13793103448275862,0.9036144578313253,0.1111111111111111,0.9375,0.24096385542168675,0.1875
296,0.8,0.0,0.037037037037037035,0.9696969696969697,0.0,1.0,0.3181818181818182,0.14285714285714285
297,1.0,0.0,0.10909090909090909,0.8909090909090909,0.08333333333333333,0.9166666666666666,1.0,1.0
298,0.8888888888888888,0.0,0.034482758620689655,0.9701492537313433,0.05555555555555555,0.9444444444444444,0.40298507462686567,0.4444444444444444
299,1.0,0.0,0.16666666666666666,0.891566265060241,0.3,0.9,0.25301204819277107,0.3
300,1.0,0.0,0.09433962264150944,0.9180327868852459,0.125,0.9090909090909091,0.4426229508196721,0.36363636363636365
301,0.75,0.0,0.07017543859649122,0.9487179487179487,0.0,1.0,0.15384615384615385,0.22727272727272727
302,1.0,0.0,0.03773584905660377,0.9661016949152542,0.0,1.0,0.1864406779661017,0.2727272727272727
303,1.0,0.0,0.038461538461538464,0.9726027397260274,0.16666666666666666,0.9230769230769231,0.1643835616438356,0.15384615384615385
304,0.8,0.0,0.07407407407407407,0.9411764705882353,0.1,0.9230769230769231,0.20588235294117646,0.38461538461538464
305,0.8333333333333334,0.0,0.10909090909090909,0.9117647058823529,0.08333333333333333,0.9,0.19117647058823528,0.3
306,0.8571428571428571,0.0,0.03571428571428571,0.9701492537313433,0.0,1.0,0.208955223880597,0.0
307,1.0,0.0,0.05555555555555555,0.9491525423728814,0.0,1.0,0.3050847457627119,0.4
308,0.9,0.0,0.01694915254237288,0.9833333333333333,0.0,1.0,0.26666666666666666,0.3
309,1.0,0.0,0.05555555555555555,0.9444444444444444,0.0,1.0,0.42592592592592593,0.3
310,0.8,0.0,0.037037037037037035,0.9722222222222222,0.0,1.0,0.18055555555555555,0.3076923076923077
311,1.0,0.0,0.07547169811320754,0.9245283018867925,0.0,1.0,1.0,1.0
312,1.0,0.0,0.09433962264150944,0.9152542372881356,0.0,1.0,0.5254237288135594,0.4
313,1.0,0.0,0.1509433962264151,0.8596491228070176,0.0,1.0,0.8245614035087719,0.8181818181818182
314,0.75,0.0,0.018867924528301886,0.9824561403508771,0.0,1.0,0.24561403508771928,0.0
315,1.0,0.0,0.03333333333333333,0.9772727272727273,0.0,1.0,0.26136363636363635,0.2826086956521739
316,1.0,0.0,0.07272727272727272,0.9365079365079365,0.0,1.0,0.23809523809523808,0.3333333333333333
317,1.0,0.0,0.03636363636363636,0.9642857142857143,0.08333333333333333,0.9230769230769231,0.39285714285714285,0.38461538461538464
318,1.0,0.0,0.05555555555555555,0.9482758620689655,0.0,1.0,0.22413793103448276,0.4
319,1.0,0.0,0.09090909090909091,0.9230769230769231,0.08333333333333333,0.9411764705882353,0.4153846153846154,0.35294117647058826
320,0.8888888888888888,0.0,0.08620689655172414,0.921875,0.0,1.0,0.421875,0.42105263157894735
321,1.0,0.0,0.05660377358490566,0.9508196721311475,0.0,1.0,0.36065573770491804,0.5
322,0.8333333333333334,0.0,0.03636363636363636,0.9642857142857143,0.0,1.0,0.23214285714285715,0.25
323,1.0,0.0,0.0784313725490196,0.9333333333333333,0.25,0.75,0.25,0.25
324,0.8333333333333334,0.0,0.01818181818181818,0.9841269841269841,0.0,1.0,0.2698412698412698,0.36363636363636365
325,1.0,0.0,0.07017543859649122,0.9459459459459459,0.125,0.9047619047619048,0.21621621621621623,0.23809523809523808
326,1.0,0.0,0.05555555555555555,0.9444444444444444,0.1,0.9,1.0,1.0
327,1.0,0.0,0.0392156862745098,0.9692307692307692,0.0,1.0,0.13846153846153847,0.4
328,0.6666666666666666,0.0,0.038461538461538464,0.9692307692307692,0.0,1.0,0.09230769230769231,0.25
329,1.0,0.0,0.09259259259259259,0.9074074074074074,0.1,0.9,0.5185185185185185,0.8
330,0.0,0.0,0.061224489795918366,0.9444444444444444,0.0,0.0,0.37037037037037035,0.0
331,1.0,0.0,0.08771929824561403,0.9137931034482759,0.0,1.0,0.8793103448275862,0.8235294117647058
332,0.75,0.0,0.05660377358490566,0.9516129032258065,0.0,1.0,0.12903225806451613,0.0
333,0.8333333333333334,0.0,0.03636363636363636,0.9629629629629629,0.0,1.0,0.3148148148148148,0.3
334,1.0,0.0,0.037037037037037035,0.96875,0.1,0.9333333333333333,0.140625,0.13333333333333333
335,1.0,0.0,0.017241379310344827,0.9833333333333333,0.05555555555555555,0.95,0.3333333333333333,0.5
336,1.0,0.0,0.06779661016949153,0.9518072289156626,0.1,0.9333333333333333,0.1566265060240964,0.23333333333333334
337,1.0,0.0,0.03508771929824561,0.9714285714285714,0.0625,0.9565217391304348,0.2857142857142857,0.34782608695652173
338,1.0,0.0,0.019230769230769232,0.984375,0.0,1.0,0.171875,0.3333333333333333
339,1.0,0.0,0.07547169811320754,0.9354838709677419,0.125,0.9,0.5483870967741935,0.9
